capacity,demand_scenario,market_condition,replication,dp_revenue,dp_time,saa_revenue,saa_time,revenue_gap,num_eval_paths,eval_seed
5,high,budget,32,1522.976853211894,149.446837,1472.307012202629,36.661298990249634,3.3270263367696216,1000,32000
5,high,budget,33,1455.2701594185528,149.404826,1396.7650531976883,36.47014617919922,4.020223038465928,1000,33000
5,high,budget,34,1495.4595927112916,148.478022,1439.5722846681808,35.68952488899231,3.7371326056216763,1000,34000
5,high,budget,35,1453.2107705458845,148.713847,1399.739312053216,35.62182927131653,3.6795390989692742,1000,35000
5,high,budget,36,1448.3358607257192,152.013567,1405.1107056339697,35.898985862731934,2.9844704024721573,1000,36000
5,high,budget,37,1409.4784134462338,145.63146,1343.48583435012,36.8718478679657,4.682056742874066,1000,37000
5,high,budget,38,1443.6987560567925,145.148953,1404.2401842613067,36.160187005996704,2.733158259639975,1000,38000
5,high,budget,39,1448.1026806907662,146.242883,1394.0584059746955,36.61628580093384,3.7320747649117547,1000,39000
5,high,budget,40,1468.3879486632954,148.878732,1432.478516478373,35.10407209396362,2.445500333723904,1000,40000
5,high,budget,41,1466.1768224405434,149.605773,1377.3289528820371,35.87268304824829,6.059833179644284,1000,41000
5,high,budget,42,1479.8371715555863,148.231766,1414.9534346105372,35.88278913497925,4.384518661390574,1000,42000
5,high,budget,43,1490.2865012303923,148.782348,1465.186909840272,35.80792999267578,1.6842124899741073,1000,43000
5,high,budget,44,1413.4277227242253,145.635578,1365.1328122699006,36.32877779006958,3.4168645257107064,1000,44000
5,high,budget,45,1410.3236584814617,144.522451,1313.336943386317,37.776073932647705,6.876911871390805,1000,45000
5,high,budget,46,1506.5489973891256,150.599443,1448.7139201252976,35.88916516304016,3.8389111382409165,1000,46000
5,high,budget,47,1472.8309704935748,150.39873,1416.6328970485654,36.67954397201538,3.8156498994705634,1000,47000
5,high,budget,48,1397.249794308532,147.512776,1340.988672143646,35.46812605857849,4.026561492014992,1000,48000
5,high,budget,49,1488.0040080491387,147.894883,1467.3003831076733,36.17770528793335,1.391368896150297,1000,49000
5,high,budget,50,1478.2722964287086,148.638821,1447.1856049611824,35.958274126052856,2.102906990993954,1000,50000
5,high,budget,51,1470.4997645948854,146.59077,1399.818717651935,35.67207384109497,4.806600357560929,1000,51000
5,high,budget,52,1424.6521879356867,146.062816,1373.9716566604168,36.02295136451721,3.557396795122726,1000,52000
5,high,budget,53,1427.8960186503307,145.335027,1367.3270536058617,36.708866119384766,4.241833036394325,1000,53000
5,high,budget,54,1447.9214413379227,145.354538,1411.555137264309,35.95992088317871,2.5116213515016512,1000,54000
5,high,budget,55,1438.03219835692,145.792754,1391.117965504553,36.355777978897095,3.2623909886002984,1000,55000
5,high,budget,56,1512.4057866827827,147.463697,1477.4081597919837,35.650026082992554,2.314036827878093,1000,56000
5,high,budget,57,1453.633417110617,144.118605,1397.4400235149164,36.1356041431427,3.865719715455914,1000,57000
5,high,budget,58,1355.8757043762457,143.756854,1299.666600019444,36.39216184616089,4.145594185025975,1000,58000
5,high,budget,59,1488.8410164636791,149.372574,1459.5477965992018,36.50490689277649,1.967518327380254,1000,59000
5,high,budget,60,1420.9414015724353,144.835345,1371.1114350577598,35.8520131111145,3.506827688990761,1000,60000
5,high,budget,61,1456.6021166068026,146.277735,1393.802524564185,36.5816068649292,4.311375860754008,1000,61000
5,high,budget,62,1438.1764495737,147.857681,1403.3942959465246,35.789762020111084,2.4184900008260737,1000,62000
5,high,budget,63,1445.7951118873332,148.197522,1413.6211513827395,36.595913887023926,2.225347162959621,1000,63000
5,high,budget,64,1477.4929254528763,152.18031,1480.0901315126914,35.63039517402649,-0.17578466976544205,1000,64000
5,high,budget,65,1446.130667235153,147.52782,1390.9384843183125,36.176013708114624,3.8165419050521914,1000,65000
5,high,budget,66,1475.3263288136222,149.344575,1430.3191684442293,35.76168131828308,3.050657979213677,1000,66000
5,high,budget,67,1432.6780880930291,146.240829,1382.7776521285182,36.27392506599426,3.4830180191372304,1000,67000
5,high,budget,68,1423.252301185158,148.328294,1380.6836855203167,36.11712908744812,2.9909395283881914,1000,68000
5,high,budget,69,1484.1385546675683,150.457136,1458.27561529643,36.65157699584961,1.7426229707327638,1000,69000
5,high,budget,70,1483.4797414061245,149.164313,1429.462274618586,36.27126693725586,3.6412675737882183,1000,70000
5,high,budget,71,1432.6710124258095,146.859862,1375.2731486345006,36.624181032180786,4.006353398197292,1000,71000
5,high,budget,72,1421.1153070750258,145.319876,1373.729984093047,35.691569089889526,3.33437566579368,1000,72000
5,high,budget,73,1465.9583892813328,146.895359,1419.1086702349571,35.82692527770996,3.1958423505692486,1000,73000
5,high,budget,74,1417.415024459171,144.709272,1363.5321164416987,35.65416622161865,3.8014912419904614,1000,74000
5,high,budget,75,1462.174320889542,148.09891,1418.975948995729,36.02982497215271,2.9543927339342533,1000,75000
5,high,budget,76,1444.6997493043107,146.958982,1402.8229393173356,35.63952684402466,2.8986514330843285,1000,76000
5,high,budget,77,1477.2068154494204,149.974206,1424.0232760537108,36.70523977279663,3.6002771473491526,1000,77000
5,high,budget,78,1440.0348060054707,145.887544,1393.2447879432889,35.75518178939819,3.2492282733063393,1000,78000
5,high,budget,79,1446.4036585003819,146.110669,1405.7110200960412,36.29095983505249,2.8133666674025424,1000,79000
5,high,budget,80,1456.4619944417834,148.942393,1418.323261058575,35.637929916381836,2.618587613597546,1000,80000
5,high,budget,81,1422.1808001499583,145.314382,1359.5741782841428,36.24695682525635,4.402156312278582,1000,81000
5,high,budget,82,1412.215760750835,147.181944,1356.2916482576506,35.8068368434906,3.9600260843605852,1000,82000
5,high,budget,83,1434.4542067286009,147.473859,1375.6221512659463,35.84936308860779,4.101354730369976,1000,83000
5,high,budget,84,1428.4870471179293,147.060235,1357.111076170157,36.67849516868591,4.996613101377301,1000,84000
5,high,budget,85,1465.3748925611628,149.66651,1432.162661615356,36.173180103302,2.2664664936191805,1000,85000
5,high,budget,86,1416.0531763400265,147.238195,1356.470421038346,35.937498807907104,4.207663687862331,1000,86000
5,high,budget,87,1448.188921879009,147.368246,1388.262078838444,35.92807602882385,4.138054236929986,1000,87000
5,high,budget,88,1468.455804477743,148.89489,1403.2520835587995,35.50643181800842,4.44029168056121,1000,88000
5,high,budget,89,1431.4136940439487,145.626328,1355.4343410766385,35.91135907173157,5.307993998063386,1000,89000
5,high,budget,90,1478.2066020313534,149.223794,1428.6739027089227,35.864574909210205,3.3508644362948212,1000,90000
5,high,budget,91,1407.337763475279,147.650562,1347.6168859753006,35.91284203529358,4.243535493036413,1000,91000
5,high,budget,92,1424.4865402558612,145.778766,1400.2361899070643,35.60453200340271,1.7023923823415814,1000,92000
5,high,budget,93,1405.869068631775,144.900854,1356.0573387121465,36.41877770423889,3.5431272393030517,1000,93000
5,high,budget,94,1494.659826410416,147.558804,1462.6893187068836,36.26804494857788,2.1389822044199125,1000,94000
5,high,budget,95,1442.8943760238362,146.199502,1386.356059612926,36.65973711013794,3.918396062136726,1000,95000
5,high,budget,96,1513.1884032705511,149.78164,1476.0972716142028,36.80502200126648,2.4511905838150034,1000,96000
5,high,budget,97,1454.4588485935503,148.731279,1399.6904991115887,36.08544206619263,3.765548233621198,1000,97000
5,high,budget,98,1415.0710039349028,144.957542,1360.236113677283,36.72548985481262,3.875062813465894,1000,98000
5,high,budget,99,1498.520823392605,149.392407,1455.8518837728245,36.31286287307739,2.847403850096615,1000,99000
5,high,standard,0,2082.116587815443,157.89764,2073.8861939420963,35.93655323982239,0.3952897701075418,1000,0
5,high,standard,1,2065.4169679981233,162.598842,2054.2319530909617,36.33991074562073,0.5415378628365995,1000,1000
5,high,standard,2,2212.648138857668,168.572585,2202.7290397236716,35.69414401054382,0.4482908493131432,1000,2000
5,high,standard,3,2100.9871789031163,163.310003,2100.22305802179,36.119861125946045,0.03636961181862326,1000,3000
5,high,standard,4,2057.1566587987677,157.753814,2030.3025776536347,35.91378593444824,1.3053979642373899,1000,4000
5,high,standard,5,2016.7430857938518,157.42449,1967.6245669802474,35.572505950927734,2.4355367403810804,1000,5000
5,high,standard,6,2130.6438940993853,164.416456,2123.2053774467354,35.616942167282104,0.3491205955744263,1000,6000
5,high,standard,7,2169.9927019218408,162.156506,2143.363781390276,36.0910861492157,1.2271433220941712,1000,7000
5,high,standard,8,2115.0374541775095,165.612547,2081.6232968109553,35.809264183044434,1.5798376194500197,1000,8000
5,high,standard,9,2115.806338661822,164.831261,2091.4228035543706,37.26974582672119,1.152446453245483,1000,9000
5,high,standard,10,2207.590192285391,169.319665,2194.155837641896,35.5495982170105,0.608552923021775,1000,10000
5,high,standard,11,2040.9094064809233,159.797647,2041.2618121635187,36.12441611289978,-0.01726709090939317,1000,11000
5,high,standard,12,2161.8026137086836,162.602428,2137.91658194905,35.50505089759827,1.104912706098357,1000,12000
5,high,standard,13,2139.161704428506,167.546744,2124.1716115637655,35.65775775909424,0.7007461303045818,1000,13000
5,high,standard,14,2094.3508157899055,162.422536,2067.943529910259,35.495588064193726,1.2608816861317909,1000,14000
5,high,standard,15,2021.0018370727814,159.574075,2001.6391830864447,35.75437784194946,0.9580720626351109,1000,15000
5,high,standard,16,2176.5942946260316,161.825662,2159.9459248325315,35.67633008956909,0.764881624223886,1000,16000
5,high,standard,17,2144.5080938049123,163.390853,2128.0477483159298,36.52886915206909,0.7675580957951806,1000,17000
5,high,standard,18,2007.1255510447113,157.221702,1966.1236073186694,36.148842096328735,2.0428190804855384,1000,18000
5,high,standard,19,2111.123505728204,158.836982,2082.261451724384,35.783527851104736,1.367141899822863,1000,19000
5,high,standard,20,2173.6843252694566,161.826564,2175.3020860934485,36.203693151474,-0.07442482816778316,1000,20000
5,high,standard,21,2082.395383947798,158.939799,2049.3300139792027,36.51286292076111,1.587852634686031,1000,21000
5,high,standard,22,2137.755835866679,163.603919,2149.131175109401,36.27657699584961,-0.5321159251150067,1000,22000
5,high,standard,23,2084.3625364045097,162.685294,2056.37310291961,36.27317714691162,1.342829426073876,1000,23000
5,high,standard,24,2028.5860992876144,160.223531,1973.1251148456483,35.52171587944031,2.733972418594531,1000,24000
5,high,standard,25,2128.1572167455333,159.709557,2093.475027637787,36.79157590866089,1.6296817187587096,1000,25000
5,high,standard,26,2099.182948446354,161.058442,2072.7797593841556,36.26966691017151,1.257784086029288,1000,26000
5,high,standard,27,2104.191070275268,158.49348,2088.259108291217,35.73344898223877,0.7571537684534777,1000,27000
5,high,standard,28,2197.190339647836,164.526926,2189.695482498496,35.702974796295166,0.3411109640387982,1000,28000
5,high,standard,29,2066.0347586530715,160.685847,2054.27208763516,35.99951386451721,0.5693355820199311,1000,29000
5,high,standard,30,2159.724984388434,163.711671,2132.5786560618253,35.541057109832764,1.2569344950322872,1000,30000
5,high,standard,31,2004.006794710048,155.467499,1935.4204717033022,35.608051776885986,3.422459603819329,1000,31000
5,high,standard,32,2243.113634922258,169.898364,2226.2931357206685,36.17082595825195,0.7498728080341946,1000,32000
5,high,standard,33,2141.864766668906,164.754781,2125.661792075191,37.509422063827515,0.7564891512228659,1000,33000
5,high,standard,34,2155.9634102527384,163.25375,2117.156157965749,36.252472162246704,1.7999958673899765,1000,34000
5,high,standard,35,2089.505195818915,159.636948,2043.207692714126,35.39877510070801,2.2157161033832318,1000,35000
5,high,standard,36,2118.179621151704,165.286209,2119.3105651647006,35.72941207885742,-0.053392262001923985,1000,36000
5,high,standard,37,2075.6312919278676,161.916632,2037.2920202063185,35.95973181724548,1.8471137851240975,1000,37000
5,high,standard,38,2113.243618430124,160.871931,2104.380383570083,35.77533197402954,0.4194137761847627,1000,38000
5,high,standard,39,2116.735656342247,163.929777,2084.7377117004066,36.022300004959106,1.5116646495733488,1000,39000
5,high,standard,40,2155.540466604724,165.070919,2138.1364287062033,35.237370014190674,0.8074094719239631,1000,40000
5,high,standard,41,2147.670277317281,162.726228,2100.5503988043056,36.63810205459595,2.1939996567738644,1000,41000
5,high,standard,42,2174.7091508048547,164.279915,2151.9099019455784,36.40230894088745,1.0483815203903637,1000,42000
5,high,standard,43,2184.4705933203377,165.849798,2159.674480638675,35.481627225875854,1.1351085593682997,1000,43000
5,high,standard,44,2043.049156670587,162.567987,2037.6225868226372,35.90507698059082,0.265611320717958,1000,44000
5,high,standard,45,2062.411931120896,160.316068,1994.5112384425265,36.38299608230591,3.2922953777457207,1000,45000
5,high,standard,46,2222.9174351493634,167.356077,2201.224671318634,36.88608479499817,0.9758690758242985,1000,46000
5,high,standard,47,2167.787445360424,167.835189,2132.5823734031933,37.3968608379364,1.6240094033470813,1000,47000
5,high,standard,48,2066.344993858,162.684811,2036.6533855991554,35.39570879936218,1.4369143752422784,1000,48000
5,high,standard,49,2211.6551197033646,169.605654,2196.6419369021764,37.025805950164795,0.6788211537792451,1000,49000
5,high,standard,50,2140.1687645900793,164.456435,2132.93405284175,36.52471399307251,0.33804398363485283,1000,50000
5,high,standard,51,2118.168487039972,159.29819,2062.0465352958645,35.32348990440369,2.649550877916004,1000,51000
5,high,standard,52,2072.2026611744573,160.05624,2054.958102734853,35.85810089111328,0.8321849384089912,1000,52000
5,high,standard,53,2039.7334693386997,156.750718,2010.8697810619758,35.861968755722046,1.4150715625645824,1000,53000
5,high,standard,54,2078.2638669733888,160.007865,2080.0859115942803,35.66515111923218,-0.08767147665156924,1000,54000
5,high,standard,55,2117.0771546777655,162.366505,2098.2458004074806,36.11048197746277,0.8894977789862923,1000,55000
5,high,standard,56,2193.643173108835,162.137945,2190.4698519274857,35.74838995933533,0.14465986174278878,1000,56000
5,high,standard,57,2107.33274126326,159.810642,2094.50787524707,37.3272020816803,0.6085828671034581,1000,57000
5,high,standard,58,1994.337486483483,159.1079,1982.0795525934093,35.25227212905884,0.6146368893505324,1000,58000
5,high,standard,59,2186.7227115292394,169.114322,2166.027222823093,36.08094811439514,0.9464157753990479,1000,59000
5,high,standard,60,2095.8963267201575,159.143441,2075.9404040402833,35.92002201080322,0.9521426430048188,1000,60000
5,high,standard,61,2125.497451579116,160.256621,2103.8551439403113,35.80673909187317,1.0182231751313402,1000,61000
5,high,standard,62,2115.3599589342966,163.457054,2096.0490243552363,35.45094108581543,0.9128911841930235,1000,62000
5,high,standard,63,2105.8783011504197,164.140185,2098.160991085751,36.18636417388916,0.36646514950331277,1000,63000
5,high,standard,64,2178.6432957758648,169.09145,2206.868842273116,35.63778281211853,-1.2955561175148491,1000,64000
5,high,standard,65,2086.5800361859538,163.324498,2060.664361574763,37.045629262924194,1.2420168007819077,1000,65000
5,high,standard,66,2168.7977220992598,166.00235,2162.6990166725864,35.56666803359985,0.28120213169397107,1000,66000
5,high,standard,67,2095.269368153866,159.646165,2087.155138215298,36.20608305931091,0.3872642850554952,1000,67000
5,high,standard,68,2096.7124703476547,163.823809,2086.195691797904,35.77058815956116,0.5015842037705254,1000,68000
5,high,standard,69,2182.4162184466977,168.776752,2186.538670479784,36.577784061431885,-0.1888939423305887,1000,69000
5,high,standard,70,2199.4923821854654,165.995345,2173.0560892437898,36.560049057006836,1.201927006239866,1000,70000
5,high,standard,71,2096.277690621186,161.602815,2072.2888820734206,36.740854024887085,1.144352613925733,1000,71000
5,high,standard,72,2077.971418935725,160.065206,2056.9653279361523,35.69377779960632,1.0108941253066621,1000,72000
5,high,standard,73,2102.2887883747844,161.833764,2060.580864387346,36.59630513191223,1.9839293354021768,1000,73000
5,high,standard,74,2054.185050273116,159.295708,2010.0989087570856,35.51895189285278,2.146162124496463,1000,74000
5,high,standard,75,2114.1178353078258,163.480291,2106.1481943222025,35.530757665634155,0.3769724114958276,1000,75000
5,high,standard,76,2128.2197385579216,162.351642,2102.0276612323737,35.488728284835815,1.2307036181938422,1000,76000
5,high,standard,77,2137.5913787561212,162.896683,2103.2130312017994,36.2308669090271,1.6082749910007053,1000,77000
5,high,standard,78,2104.9288463081793,160.462494,2100.7258512703083,35.47824788093567,0.19967397212702037,1000,78000
5,high,standard,79,2134.2509039022607,162.287476,2101.5710825698584,35.79631972312927,1.5312080352244701,1000,79000
5,high,standard,80,2113.344222313163,164.109052,2109.29823727455,35.802781105041504,0.19144940970308477,1000,80000
5,high,standard,81,2102.7716758972356,161.583381,2083.5689758922604,37.453142166137695,0.9132089910228403,1000,81000
5,high,standard,82,2072.5551870876943,161.157644,2049.499514058647,35.497199058532715,1.112427460204067,1000,82000
5,high,standard,83,2089.906962754611,161.287584,2060.6626900422384,35.771209955215454,1.3993097890743904,1000,83000
5,high,standard,84,2047.41565726812,159.784131,2012.88070580265,35.74558901786804,1.6867581989457938,1000,84000
5,high,standard,85,2149.6548725794314,165.433371,2135.84152295432,35.96710968017578,0.6425845283962331,1000,85000
5,high,standard,86,2056.271221275386,160.373269,2022.9663459537574,35.66428208351135,1.619673269607471,1000,86000
5,high,standard,87,2137.2389026293413,162.256195,2126.370663041975,35.4125030040741,0.5085177690709011,1000,87000
5,high,standard,88,2138.2600701302276,161.923625,2097.463009441705,35.59103608131409,1.9079559712321688,1000,88000
5,high,standard,89,2080.1621591933012,159.766301,2039.7266175509722,36.463141202926636,1.9438648791693351,1000,89000
5,high,standard,90,2161.205241687589,167.697181,2148.4969604339767,35.71397805213928,0.5880182505798932,1000,90000
5,high,standard,91,2024.8047721126213,159.850547,1972.0965564415026,35.81576871871948,2.603125812278907,1000,91000
5,high,standard,92,2091.556544082132,161.262284,2085.7528781232973,35.35923385620117,0.2774807104907415,1000,92000
5,high,standard,93,2047.4731178303755,157.915047,2037.3310879321562,36.00350618362427,0.4953437390653721,1000,93000
5,high,standard,94,2170.218838725717,162.713506,2158.0948789131676,36.750537157058716,0.5586514869471967,1000,94000
5,high,standard,95,2124.274879639322,163.227732,2096.3513209460625,36.953519105911255,1.3144983712277702,1000,95000
5,high,standard,96,2218.10073111046,166.928961,2195.3277229087985,36.008185148239136,1.0266895403916347,1000,96000
5,high,standard,97,2149.9111505762403,167.749081,2123.4434005349012,36.42375707626343,1.2311090174235766,1000,97000
5,high,standard,98,2082.259660114431,160.752818,2052.3442370551766,35.819642066955566,1.4366807191380926,1000,98000
5,high,standard,99,2163.691335832621,164.119746,2167.6869840305644,36.12202191352844,-0.18466812394965867,1000,99000
5,high,luxury,0,3959.8017531930304,297.600126,3823.9410325230365,37.05428504943848,3.4309980432843923,1000,0
5,high,luxury,1,3870.0993553964145,309.753879,3754.8835687841297,36.39696717262268,2.977075677698802,1000,1000
5,high,luxury,2,4089.2555055262296,326.583982,3871.5818863245577,35.7891571521759,5.323062325342775,1000,2000
5,high,luxury,3,3989.066236755328,324.531279,3807.46951241544,35.79081702232361,4.55236171980933,1000,3000
5,high,luxury,4,3888.7008345423965,301.919534,3748.543647719232,35.97835111618042,3.6042162353601954,1000,4000
5,high,luxury,5,3782.4501686076646,286.789287,3716.7598165524664,36.56266903877258,1.7367142758520229,1000,5000
5,high,luxury,6,4024.0239290666914,319.889552,3813.427452739518,35.793368101119995,5.233479721777353,1000,6000
5,high,luxury,7,4076.4217106159617,313.540656,3889.73520878832,35.924455881118774,4.5796660669691285,1000,7000
5,high,luxury,8,3941.494848603344,321.862191,3809.131941158633,35.89816427230835,3.358190547721092,1000,8000
5,high,luxury,9,3957.9052378809547,333.319083,3786.817143484627,36.43846130371094,4.322693043755826,1000,9000
5,high,luxury,10,4087.715273287207,343.029987,3930.3434038540154,35.683526039123535,3.8498735580141856,1000,10000
5,high,luxury,11,3892.039308519775,298.458403,3700.672877438053,35.710164070129395,4.916867891411477,1000,11000
5,high,luxury,12,4028.5915888613035,318.996564,3821.307942391237,35.59821891784668,5.145312993334632,1000,12000
5,high,luxury,13,3976.5955984590555,322.091066,3839.917278657409,36.58452820777893,3.437068628618152,1000,13000
5,high,luxury,14,3949.3974742213977,307.187311,3786.5005891610626,35.702666997909546,4.12460093276505,1000,14000
5,high,luxury,15,3825.7934340437796,289.482606,3710.2277253505513,35.55339169502258,3.020699122562869,1000,15000
5,high,luxury,16,4070.997655355582,316.593152,3885.093808672042,35.90882897377014,4.566542710703237,1000,16000
5,high,luxury,17,4027.1096942978265,336.667816,3842.7339208657772,36.06901788711548,4.578364818150238,1000,17000
5,high,luxury,18,3777.3858730362776,294.812824,3702.455238057327,35.87399983406067,1.9836637690054493,1000,18000
5,high,luxury,19,3987.6875453677367,300.652269,3819.1060791945324,35.812034130096436,4.227549532285585,1000,19000
5,high,luxury,20,4088.5435676865377,316.307352,3902.2297821511834,36.70299792289734,4.556971998730056,1000,20000
5,high,luxury,21,3912.461870336514,303.150917,3761.9570780801596,37.66215991973877,3.8468053426271327,1000,21000
5,high,luxury,22,4003.1881200412445,325.986531,3826.4185570416207,36.47163724899292,4.415719613941164,1000,22000
5,high,luxury,23,3914.8490172780016,315.24494,3751.225273813853,36.70004200935364,4.179567149128939,1000,23000
5,high,luxury,24,3772.758692059787,307.606948,3674.4196277873584,35.75109910964966,2.606555899782155,1000,24000
5,high,luxury,25,3986.8545864714415,312.834297,3851.4080115469937,35.98183584213257,3.397329197409342,1000,25000
5,high,luxury,26,3946.332316175756,305.083751,3787.999818057557,36.16703510284424,4.012143059245279,1000,26000
5,high,luxury,27,3986.00309049004,297.9474,3813.416110433623,35.91069531440735,4.329825545498988,1000,27000
5,high,luxury,28,4114.958241658263,342.006369,3865.5603669653055,36.57985782623291,6.060763197257974,1000,28000
5,high,luxury,29,3902.0251660548142,320.081602,3729.115360187302,37.677618980407715,4.431283718304015,1000,29000
5,high,luxury,30,4027.1020999628095,320.193264,3875.501788514681,35.86151194572449,3.7645013134762264,1000,30000
5,high,luxury,31,3803.4375178953082,275.321847,3702.211564658469,36.01134490966797,2.6614333155354246,1000,31000
5,high,luxury,32,4189.933634423165,343.351237,3959.5028561436607,36.329540967941284,5.499628356553391,1000,32000
5,high,luxury,33,4006.9233118187763,316.922477,3820.752499951179,36.10770916938782,4.6462284745622675,1000,33000
5,high,luxury,34,4026.865315292246,327.776074,3851.407167887849,36.11403298377991,4.357189368566288,1000,34000
5,high,luxury,35,3931.431077289194,311.920093,3759.7060056094965,35.470134973526,4.368004126327088,1000,35000
5,high,luxury,36,3989.5885797592427,331.649568,3813.938081350525,36.90001583099365,4.40272210773467,1000,36000
5,high,luxury,37,3892.992319558895,300.035477,3771.836481124741,36.17168998718262,3.1121520025983935,1000,37000
5,high,luxury,38,4008.486002492191,321.549601,3796.9728821751737,36.119641065597534,5.276633626399429,1000,38000
5,high,luxury,39,4006.5037754880104,300.8069,3823.0308323811682,36.01424217224121,4.579377766454104,1000,39000
5,high,luxury,40,4019.101006876469,326.084264,3812.9906824521613,36.23105192184448,5.128269333656055,1000,40000
5,high,luxury,41,3981.3451324768857,315.635993,3849.5111221926177,36.674906969070435,3.3112931910590504,1000,41000
5,high,luxury,42,4042.2314944434374,330.69092,3852.8822134099883,35.87482285499573,4.684276031536886,1000,42000
5,high,luxury,43,4080.184928831859,329.135855,3877.10437051637,36.109797954559326,4.97723906777995,1000,43000
5,high,luxury,44,3866.3120103931105,322.455839,3705.5671553938255,35.89690113067627,4.1575758647306165,1000,44000
5,high,luxury,45,3867.7926335864727,291.610469,3774.2695407558817,37.062862157821655,2.4179965600655833,1000,45000
5,high,luxury,46,4092.6039420575034,334.429827,3929.6817689723403,35.78144097328186,3.9808927370395923,1000,46000
5,high,luxury,47,4010.3569934314337,337.633733,3857.073877570627,36.05598306655884,3.8221813198144057,1000,47000
5,high,luxury,48,3890.2284121486337,306.444326,3695.0088436915357,35.5019416809082,5.018203246047322,1000,48000
5,high,luxury,49,4131.521227249929,340.976193,3909.2386138215234,36.201257944107056,5.380163896104784,1000,49000
5,high,luxury,50,4009.6262358788904,333.457406,3802.732154154336,35.947457790374756,5.159934356804311,1000,50000
5,high,luxury,51,3982.8221930731556,303.733527,3848.744859462307,36.12195611000061,3.366390140238579,1000,51000
5,high,luxury,52,3921.2379232338535,304.938333,3780.497127942297,35.90605115890503,3.5891929550524995,1000,52000
5,high,luxury,53,3848.7207745304654,296.597754,3727.27138380727,36.790605783462524,3.1555781216165757,1000,53000
5,high,luxury,54,3926.071985236968,334.136144,3730.1737994160258,36.07257294654846,4.9896738153953715,1000,54000
5,high,luxury,55,3981.9788264711806,303.44471,3791.7849697401853,36.045668840408325,4.776365345456762,1000,55000
5,high,luxury,56,4123.652919211418,333.958515,3864.2283671322143,35.89464282989502,6.291134514997301,1000,56000
5,high,luxury,57,3978.0890612967905,308.909717,3797.6840371199514,36.07419800758362,4.534966950137362,1000,57000
5,high,luxury,58,3782.4235138138765,297.355738,3625.9883330209495,35.950966119766235,4.135845185543249,1000,58000
5,high,luxury,59,4064.5446723719806,325.110654,3840.082500746118,35.55853009223938,5.522443218587416,1000,59000
5,high,luxury,60,3973.94693749006,305.805306,3792.3830264324174,36.83069896697998,4.568855948849638,1000,60000
5,high,luxury,61,3982.6872044988454,316.404191,3835.118946305461,36.013468980789185,3.705243485521311,1000,61000
5,high,luxury,62,3954.6264803807903,307.901429,3807.778406534685,35.92273998260498,3.7133234851541617,1000,62000
5,high,luxury,63,3976.5064291142094,326.295,3787.9705883665692,36.131974935531616,4.741243202004268,1000,63000
5,high,luxury,64,4134.179864840406,337.694506,3860.543386409227,35.938360929489136,6.618881794629948,1000,64000
5,high,luxury,65,3911.379277768508,312.033774,3786.920368650928,36.43242812156677,3.181969844371249,1000,65000
5,high,luxury,66,4052.2957276962397,336.535563,3866.359435671249,35.929807901382446,4.588418627845237,1000,66000
5,high,luxury,67,3965.834872785731,302.221591,3812.875102300708,36.107362031936646,3.8569374518001327,1000,67000
5,high,luxury,68,3940.8000829454822,319.426018,3754.6909691235246,37.07164716720581,4.722622561529526,1000,68000
5,high,luxury,69,4087.8694957097573,335.617055,3828.7586650249746,35.8172881603241,6.338529910426962,1000,69000
5,high,luxury,70,4117.3928507506425,335.511067,3881.436336206837,36.35398602485657,5.730726289593383,1000,70000
5,high,luxury,71,3984.1427557846996,304.893519,3763.530701324046,36.6226270198822,5.537252753816121,1000,71000
5,high,luxury,72,3942.8722159426343,318.169603,3760.9223722548654,36.28574299812317,4.6146523073223555,1000,72000
5,high,luxury,73,3931.318973282378,313.77611,3802.936704739294,35.680413007736206,3.2656283912748467,1000,73000
5,high,luxury,74,3916.826750128243,295.550805,3724.5832824087133,35.755796909332275,4.908143249206398,1000,74000
5,high,luxury,75,3970.3472103204344,317.682684,3801.5238528713517,35.57676100730896,4.252105634747687,1000,75000
5,high,luxury,76,3980.8492507479923,313.917319,3805.8224533832868,37.181230783462524,4.396720054943513,1000,76000
5,high,luxury,77,4006.202796366547,309.397789,3882.19094915608,36.59609818458557,3.0954959974302905,1000,77000
5,high,luxury,78,3997.0535770303245,313.077616,3773.4034622283934,35.83997416496277,5.5953744550028155,1000,78000
5,high,luxury,79,4003.883423467168,305.662469,3821.00229031909,35.74163508415222,4.567593853412238,1000,79000
5,high,luxury,80,3958.0295418528494,319.885701,3783.8243189104614,36.21887683868408,4.40131184217585,1000,80000
5,high,luxury,81,3936.2533442193026,310.969344,3758.0290521514985,36.26009798049927,4.527764767212976,1000,81000
5,high,luxury,82,3889.8764173763293,301.11782,3733.0569998518226,35.8237521648407,4.031475571408495,1000,82000
5,high,luxury,83,3935.5371109013563,300.081384,3758.9613903055456,36.38360810279846,4.486699416623455,1000,83000
5,high,luxury,84,3846.621430959171,323.293605,3794.524694592401,36.79791474342346,1.3543504943708364,1000,84000
5,high,luxury,85,4024.9488616569256,338.072785,3838.577366494861,35.545714139938354,4.630406536030924,1000,85000
5,high,luxury,86,3873.7672602345315,330.637105,3710.7150621691085,35.86987590789795,4.209137697538164,1000,86000
5,high,luxury,87,4045.5358669965435,326.960937,3824.326517559777,35.456807136535645,5.467986361000799,1000,87000
5,high,luxury,88,4016.9998252750547,312.551101,3835.2115937711674,36.43402695655823,4.525472726189124,1000,88000
